,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0,2.0,4.0,3.0,0.0,0.0,4.0,3.0,0.111111111,4.0,1.0,1.0,0.333333333,20.0,1.0,0.0,27.0,1.0,1.0,0.333333333,33.41344809,10.46938776,3662.38389,0.116606115,47.0,0.09551656900000001,203.4657717,349.8183443,0.333333333,2.0,2.0,19.0,0.10344827599999999,27.0,20.0,98.0,76.0,29.0,0.0,27.0
1,1.8026043723436735,3.210417489374694,3.394791255312653,0.0,0.0,3.210417489374694,2.605208744687347,0.12207753484641619,3.210417489374694,0.8026043723436735,1.0,0.4649304181700162,16.446878702186122,1.0,0.0,22.854691819217145,1.5921868829689794,1.0,0.4649304181700162,32.52170535938337,10.663853580558007,3687.8381037586296,0.11536720358567938,47.394791255312654,0.09389496747192458,204.87989467123754,346.1016103136525,0.4649304181700162,1.605208744687347,1.605208744687347,15.841669957498777,0.11122741403668969,28.776560648906937,18.618230606405714,91.68333991499756,69.2885486596849,24.657296191560818,0.0,22.854691819217145
2,2.0,4.0,3.0,0.0,0.0,4.0,3.0,0.111111111,4.0,1.0,1.0,0.333333333,20.0,1.0,0.0,27.0,1.0,1.0,0.333333333,33.41344809,10.46938776,3662.38389,0.116606115,47.0,0.09551656900000001,203.4657717,349.8183443,0.333333333,2.0,2.0,19.0,0.10344827599999999,27.0,20.0,98.0,76.0,29.0,0.0,27.0
3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,22.848261408077416,3.3479451606830737,255.31911434660555,0.025454161708113366,16.491158761958893,0.2988033548299304,14.184395244811418,76.3624858961281,1.0,0.0,0.0,2.0,0.25,8.736738142938338,7.7544206190205545,13.982317523917782,10.754420619020554,4.0,0.0,4.0
4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,21.67436819,3.384615385,248.2933539,0.024453133,16.0,0.295454545,13.79407522,73.35940001,1.0,0.0,0.0,2.0,0.25,8.0,8.0,13.0,11.0,4.0,0.0,4.0
5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,21.67436819,3.384615385,248.2933539,0.024453133,16.0,0.295454545,13.79407522,73.35940001,1.0,0.0,0.0,2.0,0.25,8.0,8.0,13.0,11.0,4.0,0.0,4.0
6,21.800201448700236,20.356316583978668,62.35530934047749,0.0,42.75389919957584,27.734273427267766,11.33366908116706,0.1087453620397309,20.356316583978668,1.0,8.377956843289098,0.852214388106102,113.40161158960188,6.066935264933647,0.2666808032619966,95.04529500562322,4.111223027055686,4.800201448700236,0.3266733816233412,36.366745595486215,37.90843435430533,51882.37171823703,0.45068046644118553,137.17815829198935,0.027213517641440414,2882.3539843712183,1352.0413983235567,0.3900100724350118,13.867136713633883,13.867136713633883,104.49018711384596,0.07553851667481226,112.80020144870024,24.3779568432891,554.7775539458886,370.3799713302915,159.5993956538993,0.27943725041056144,95.04529500562322
7,24.227089526001983,29.52456043156305,59.38911280155313,0.0,22.799486119539246,39.05975112134259,15.37848254333664,0.1377733789612725,29.52456043156305,1.0,10.53519068977954,0.757835407322145,132.81671620801586,9.302786034669312,0.4369887384118958,105.29215577645282,5.459494181112213,7.227089526001984,0.4075696508667328,34.24093209456908,41.633130565716215,58933.2550994424,0.46744795535443334,141.76228021578152,0.024683038925175965,3274.0697280711324,1402.3438650633,0.5113544763000992,19.529875560671297,19.529875560671297,120.13013250090168,0.10510586659651147,115.22708952600199,26.53519068977954,552.0810116377755,396.80608594979935,152.31873142199404,0.149016249542007,105.29215577645282
8,22.156880954151415,21.7037724934609,61.919367722703825,0.0,39.821201043643924,29.398777786039933,11.92813492358569,0.11301160687262624,21.7037724934609,1.0,8.695005292579035,0.8383435184496673,116.25504763321132,6.542507938868552,0.29171094398081177,96.55127513975042,4.309378307861897,5.156880954151414,0.33856269847171383,36.054314991339204,38.455852595413084,52918.63936523886,0.45314478266127456,137.85188624673046,0.026841613429823278,2939.9244092486874,1359.4343469838236,0.40784404770757077,14.699388893019966,14.699388893019966,106.788788371198,0.07988402722645621,113.15688095415142,24.695005292579033,554.3812433842762,374.2638148340932,158.52935713754576,0.2602692885563157,96.55127513975042
9,0.0,0.0,0.704568432199773,0.29543156780022695,25.36446355919183,0.0,1.0,0.09113023208970242,0.0,0.0,1.0,1.0,4.818273728799092,1.0,0.0,13.136041949203177,2.590863135600454,1.0,1.0,29.1632021585784,7.008959139784817,1427.269498635833,0.06795621649797572,32.81827372879909,0.14289084031165308,79.29274993734435,203.86864911209977,1.0,0.0,0.0,5.818273728799092,0.02850192692699277,19.11370529659932,13.704568432199773,43.06802097460159,32.136041949203175,38.50050550839501,0.5759644032668912,13.431473517003404
